PUMA,NAME,variable,estimate,moe,summary_est,summary_moe,relfreq
4201600,"Butler County PUMA, Pennsylvania","Professional, scientific, and management, and administrative, and waste management services",9656,558,93689,870,0.10306439389896359
4201600,"Butler County PUMA, Pennsylvania","Educational services, and health care and social assistance",22271,778,93689,870,0.23771200461100023
4201600,"Butler County PUMA, Pennsylvania","Arts, entertainment, and recreation, and accommodation and food services",7399,553,93689,870,0.07897405245012755
4201600,"Butler County PUMA, Pennsylvania","Other services, except public administration",4288,407,93689,870,0.04576844666929949
4201600,"Butler County PUMA, Pennsylvania",Public administration,3019,293,93689,870,0.032223633510871076
4201701,"Pittsburgh City (North) PUMA, Pennsylvania","Agriculture, forestry, fishing and hunting, and mining",499,132,98999,1513,0.005040454954090445
4201701,"Pittsburgh City (North) PUMA, Pennsylvania",Construction,2522,315,98999,1513,0.025475004798028264
4201701,"Pittsburgh City (North) PUMA, Pennsylvania",Manufacturing,5279,463,98999,1513,0.053323770947181284
4201701,"Pittsburgh City (North) PUMA, Pennsylvania",Wholesale trade,1513,258,98999,1513,0.015282982656390469
4201701,"Pittsburgh City (North) PUMA, Pennsylvania",Retail trade,8460,663,98999,1513,0.08545540864049132
4201701,"Pittsburgh City (North) PUMA, Pennsylvania","Transportation and warehousing, and utilities",3155,385,98999,1513,0.03186900877786644
4201701,"Pittsburgh City (North) PUMA, Pennsylvania",Information,2010,250,98999,1513,0.020303235386216024
4201701,"Pittsburgh City (North) PUMA, Pennsylvania","Finance and insurance, and real estate, and rental and leasing",7604,515,98999,1513,0.07680885665511773
4201701,"Pittsburgh City (North) PUMA, Pennsylvania","Professional, scientific, and management, and administrative, and waste management services",13851,677,98999,1513,0.13991050414650652
4201701,"Pittsburgh City (North) PUMA, Pennsylvania","Educational services, and health care and social assistance",36307,1072,98999,1513,0.366741078192709
4201701,"Pittsburgh City (North) PUMA, Pennsylvania","Arts, entertainment, and recreation, and accommodation and food services",10790,615,98999,1513,0.10899099990908999
4201701,"Pittsburgh City (North) PUMA, Pennsylvania","Other services, except public administration",4284,443,98999,1513,0.04327316437539773
4201701,"Pittsburgh City (North) PUMA, Pennsylvania",Public administration,2725,322,98999,1513,0.027525530560914755
4201702,"Pittsburgh City (South) PUMA, Pennsylvania","Agriculture, forestry, fishing and hunting, and mining",272,98,59684,1350,0.004557335299242678
4201702,"Pittsburgh City (South) PUMA, Pennsylvania",Construction,2869,405,59684,1350,0.04806983446149722
4201702,"Pittsburgh City (South) PUMA, Pennsylvania",Manufacturing,4047,482,59684,1350,0.06780711748542323
4201702,"Pittsburgh City (South) PUMA, Pennsylvania",Wholesale trade,991,187,59684,1350,0.016604115005696668
4201702,"Pittsburgh City (South) PUMA, Pennsylvania",Retail trade,5987,481,59684,1350,0.1003116413109041
4201702,"Pittsburgh City (South) PUMA, Pennsylvania","Transportation and warehousing, and utilities",3347,374,59684,1350,0.05607868105354869
4201702,"Pittsburgh City (South) PUMA, Pennsylvania",Information,1135,202,59684,1350,0.019016821928825145
4201702,"Pittsburgh City (South) PUMA, Pennsylvania","Finance and insurance, and real estate, and rental and leasing",5336,553,59684,1350,0.08940419542926077
4201702,"Pittsburgh City (South) PUMA, Pennsylvania","Professional, scientific, and management, and administrative, and waste management services",8670,705,59684,1350,0.14526506266336037
4201702,"Pittsburgh City (South) PUMA, Pennsylvania","Educational services, and health care and social assistance",14703,754,59684,1350,0.2463474297969305
4201702,"Pittsburgh City (South) PUMA, Pennsylvania","Arts, entertainment, and recreation, and accommodation and food services",6946,686,59684,1350,0.11637959922257221
4201702,"Pittsburgh City (South) PUMA, Pennsylvania","Other services, except public administration",2812,356,59684,1350,0.04711480463775886
4201702,"Pittsburgh City (South) PUMA, Pennsylvania",Public administration,2569,279,59684,1350,0.043043361704979556
4201801,"Allegheny County (West) PUMA, Pennsylvania","Agriculture, forestry, fishing and hunting, and mining",551,159,58144,998,0.009476472206934507
4201801,"Allegheny County (West) PUMA, Pennsylvania",Construction,3377,421,58144,998,0.058079939460649425
4201801,"Allegheny County (West) PUMA, Pennsylvania",Manufacturing,5321,497,58144,998,0.09151417171161255
4201801,"Allegheny County (West) PUMA, Pennsylvania",Wholesale trade,2248,387,58144,998,0.038662630709961475
4201801,"Allegheny County (West) PUMA, Pennsylvania",Retail trade,6467,576,58144,998,0.11122385800770501
4201801,"Allegheny County (West) PUMA, Pennsylvania","Transportation and warehousing, and utilities",4543,447,58144,998,0.07813359933957072
4201801,"Allegheny County (West) PUMA, Pennsylvania",Information,1181,251,58144,998,0.020311640066042927
4201801,"Allegheny County (West) PUMA, Pennsylvania","Finance and insurance, and real estate, and rental and leasing",5644,533,58144,998,0.09706934507429829
4201801,"Allegheny County (West) PUMA, Pennsylvania","Professional, scientific, and management, and administrative, and waste management services",8203,588,58144,998,0.1410807649972482
4201801,"Allegheny County (West) PUMA, Pennsylvania","Educational services, and health care and social assistance",11810,693,58144,998,0.20311640066042927
4201801,"Allegheny County (West) PUMA, Pennsylvania","Arts, entertainment, and recreation, and accommodation and food services",4834,539,58144,998,0.08313841496973033
4201801,"Allegheny County (West) PUMA, Pennsylvania","Other services, except public administration",2476,325,58144,998,0.04258392955421024
4201801,"Allegheny County (West) PUMA, Pennsylvania",Public administration,1489,262,58144,998,0.025608833241607044
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania","Agriculture, forestry, fishing and hunting, and mining",593,149,80098,1060,0.00740343079727334
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania",Construction,4661,414,80098,1060,0.05819121576069315
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania",Manufacturing,8196,540,80098,1060,0.10232465230093137
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania",Wholesale trade,2082,294,80098,1060,0.025993158380983296
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania",Retail trade,8568,615,80098,1060,0.10696896302030014
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania","Transportation and warehousing, and utilities",3453,377,80098,1060,0.0431096906289795
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania",Information,1448,240,80098,1060,0.018077854628080602
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania","Finance and insurance, and real estate, and rental and leasing",7369,574,80098,1060,0.09199980024470024
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania","Professional, scientific, and management, and administrative, and waste management services",11268,725,80098,1060,0.14067766985442834
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania","Educational services, and health care and social assistance",21719,834,80098,1060,0.27115533471497416
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania","Arts, entertainment, and recreation, and accommodation and food services",5339,468,80098,1060,0.06665584658792979
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania","Other services, except public administration",3717,374,80098,1060,0.04640565307498314
4201802,"Allegheny County (North)--Franklin Park Borough & Allison Park PUMA, Pennsylvania",Public administration,1685,281,80098,1060,0.021036730005742965
4201803,"Allegheny County (North Central) PUMA, Pennsylvania","Agriculture, forestry, fishing and hunting, and mining",286,107,68244,965,0.004190844616376531
4201803,"Allegheny County (North Central) PUMA, Pennsylvania",Construction,3705,378,68244,965,0.05429048707578688
4201803,"Allegheny County (North Central) PUMA, Pennsylvania",Manufacturing,5435,464,68244,965,0.07964070101400855
4201803,"Allegheny County (North Central) PUMA, Pennsylvania",Wholesale trade,1843,238,68244,965,0.02700603716077604
4201803,"Allegheny County (North Central) PUMA, Pennsylvania",Retail trade,7328,533,68244,965,0.10737940331750777
4201803,"Allegheny County (North Central) PUMA, Pennsylvania","Transportation and warehousing, and utilities",3162,298,68244,965,0.04633374362581326
4201803,"Allegheny County (North Central) PUMA, Pennsylvania",Information,1331,206,68244,965,0.01950354609929078
4201803,"Allegheny County (North Central) PUMA, Pennsylvania","Finance and insurance, and real estate, and rental and leasing",7241,525,68244,965,0.10610456596916945
4201803,"Allegheny County (North Central) PUMA, Pennsylvania","Professional, scientific, and management, and administrative, and waste management services",9114,625,68244,965,0.1335502022155794
4201803,"Allegheny County (North Central) PUMA, Pennsylvania","Educational services, and health care and social assistance",18585,778,68244,965,0.27233163355020223
4201803,"Allegheny County (North Central) PUMA, Pennsylvania","Arts, entertainment, and recreation, and accommodation and food services",5328,465,68244,965,0.07807279760858098
4201803,"Allegheny County (North Central) PUMA, Pennsylvania","Other services, except public administration",2946,376,68244,965,0.043168630209249166
4201803,"Allegheny County (North Central) PUMA, Pennsylvania",Public administration,1940,318,68244,965,0.02842740753765899
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania","Agriculture, forestry, fishing and hunting, and mining",510,143,88540,1083,0.0057601084255703636
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania",Construction,3937,461,88540,1083,0.04446577817935397
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania",Manufacturing,7669,638,88540,1083,0.08661621865823357
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania",Wholesale trade,1953,298,88540,1083,0.022057826970860627
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania",Retail trade,10036,772,88540,1083,0.11334989835102778
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania","Transportation and warehousing, and utilities",4770,462,88540,1083,0.053873955274452226
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania",Information,1673,292,88540,1083,0.018895414501920036
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania","Finance and insurance, and real estate, and rental and leasing",7119,604,88540,1083,0.08040433702281455
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania","Professional, scientific, and management, and administrative, and waste management services",10137,699,88540,1083,0.11449062570589565
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania","Educational services, and health care and social assistance",25923,1028,88540,1083,0.2927829229726677
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania","Arts, entertainment, and recreation, and accommodation and food services",7161,541,88540,1083,0.08087869889315563
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania","Other services, except public administration",4297,464,88540,1083,0.04853173706799187
4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA; Pennsylvania",Public administration,3355,432,88540,1083,0.03789247797605602
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania","Agriculture, forestry, fishing and hunting, and mining",368,148,52966,1076,0.006947853339878412
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania",Construction,3335,375,52966,1076,0.06296492089264812
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania",Manufacturing,4784,458,52966,1076,0.09032209341841936
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania",Wholesale trade,1510,244,52966,1076,0.028508854737001096
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania",Retail trade,6426,500,52966,1076,0.12132311294037684
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania","Transportation and warehousing, and utilities",3228,369,52966,1076,0.06094475701393347
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania",Information,772,181,52966,1076,0.01457538798474493
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania","Finance and insurance, and real estate, and rental and leasing",3528,367,52966,1076,0.06660876788883435
4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA; Pennsylvania","Professional, scientific, and management, and administrative, and waste management services",5150,461,52966,1076,0.09723218668579843
